Index,Product_Registration,File_Path,File_Name,DLP_File_Date_UTC,Time_Zone_Offset,Number_Recordings,File_Hours,ClientGroup_Name,ClientGroup_ID,Child_ChildKey,Child_ChildID,Child_DOB,Child_Age,Child_Gender,Child_EnrollDate,DLP,ITS_Version,AWC,Turn_Count,Child_Voc_Count,FAN_Word_Count,MAN_Word_Count,SIL,Recording_Index,Elapsed_Time,Clock_Time_TZAdj,Audio_Duration
172,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,51015.00,03/21/2021 02:50:00,300.00
173,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,51315.00,03/21/2021 02:55:00,300.00
174,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,51615.00,03/21/2021 03:00:00,300.00
175,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,51915.00,03/21/2021 03:05:00,300.00
176,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,52215.00,03/21/2021 03:10:00,300.00
177,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,52515.00,03/21/2021 03:15:00,300.00
178,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,52815.00,03/21/2021 03:20:00,300.00
179,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,53115.00,03/21/2021 03:25:00,300.00
180,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,53415.00,03/21/2021 03:30:00,300.00
181,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,53715.00,03/21/2021 03:35:00,300.00
182,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54015.00,03/21/2021 03:40:00,300.00
183,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54315.00,03/21/2021 03:45:00,300.00
184,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54615.00,03/21/2021 03:50:00,300.00
185,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,54915.00,03/21/2021 03:55:00,300.00
186,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,55215.00,03/21/2021 04:00:00,300.00
187,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,55515.00,03/21/2021 04:05:00,300.00
188,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,55815.00,03/21/2021 04:10:00,300.00
189,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,56115.00,03/21/2021 04:15:00,300.00
190,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,56415.00,03/21/2021 04:20:00,300.00
191,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,56715.00,03/21/2021 04:25:00,300.00
192,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,57015.00,03/21/2021 04:30:00,300.00
193,N/A,C:\Users\salov\Desktop,20210321_192524_029763.its,2021-03-20 11:39:45,-1,1,16.00,N/A,N/A,LMV2.6.19b.20201007204127.51526,N/A,2020-03-08,12,F,N/A,29763,5.0.1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,57315.00,03/21/2021 04:35:00,284.99
